                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-20.12.2"                                 "CRMATH"                               "20240302"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     410                                      804                  8.4240346420934105E+009                  7.1997705248246779E+000                  9.9728132881200160E-001                  3.3297323598577911E+001                 -1.2280817734471295E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7868824935761045E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7868824935761045E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4366684912015565E-001                 -3.7541088951114538E+001                 -9.8999999999999986E+001                  1.4366684912015532E-001                  4.0717224538970843E-002                 -5.3195113977716313E-001                 -3.7541088951114538E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.6534644108450900E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7620191255673423E+000                  1.4364794194831224E-001                  7.0438880703968684E-002                  4.2960075541124345E+000                  3.8325347121016684E-012                  1.7677019423250979E+001                  2.6020820922956038E+000                  7.2732188999744398E+000                  1.3316351546247056E+000                  5.0225683770855412E-001                  4.0059837361087078E+000                  4.5136753349213129E-003                  9.7557229453795624E-001                  5.1771788941283935E-005                  4.1659512605263776E-003                  3.4468833607861050E-003                  9.3805276451495462E-003                  6.1676529400006086E-001                  3.5957130989809771E-001                                        0                                        5 
                                     411                                      804                  8.4397561206945543E+009                  7.1964933889120148E+000                  9.9727307009657629E-001                  3.3297320002070798E+001                 -1.2279580887245050E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7867121147066016E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7867121147066016E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4447043921612274E-001                 -3.7525332371753642E+001                 -1.5653559774527022E+001                  1.4447043921612279E-001                  4.0781579473825297E-002                 -5.2839519429106285E-001                 -3.7525332371753642E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2304887340970922E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7620069816971666E+000                  1.4445148316734663E-001                  7.0864939053836090E-002                  4.2951518409055911E+000                  3.8607758473867132E-012                  1.7679481927007274E+001                  2.6046495372534264E+000                  7.2732373397793690E+000                  1.3321805954879895E+000                  5.0212828953252187E-001                  4.0090785948744028E+000                  4.2565789920280530E-003                  9.7582987041893343E-001                  5.1798052837078816E-005                  4.1621501944903863E-003                  3.4468833607860972E-003                  9.3805276451495306E-003                  6.1654495649898833E-001                  3.5978336047073656E-001                                        0                                        5 
                                     412                                      805                  8.4553606468584681E+009                  7.1932505857202367E+000                  9.9726484950835281E-001                  3.3297316422137754E+001                 -1.2278347691169040E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7865422306175043E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7865422306175043E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4527110277790364E-001                 -3.7509768119018105E+001                 -1.5176438519807359E+001                  1.4527110277790384E-001                  4.0846808914504852E-002                 -5.2487812914343868E-001                 -3.7509768119018105E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2304887340966238E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7619947166823429E+000                  1.4525206415398487E-001                  7.1289759576803738E-002                  4.2942986199266118E+000                  3.8888477548509880E-012                  1.7681940614179947E+001                  2.6072034302247609E+000                  7.2732548670482062E+000                  1.3326951618275420E+000                  5.0200708496949953E-001                  4.0120010373779538E+000                  4.0141698741273397E-003                  9.7607273128701233E-001                  5.1823089831767670E-005                  4.1585697711756173E-003                  3.4468833607860963E-003                  9.3805276451495324E-003                  6.1632583594851031E-001                  3.5999423567539074E-001                                        0                                        5 
                                     413                                      805                  8.4708502386328096E+009                  7.1900399721499548E+000                  9.9725666634421350E-001                  3.3297312858472985E+001                 -1.2277118709726389E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7863722943513687E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7863722943513687E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4606870854360507E-001                 -3.7494388985830533E+001                 -1.5176438519807359E+001                  1.4606870854360526E-001                  4.0912622857244937E-002                 -5.2139885468641600E-001                 -3.7494388985830533E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2304887340967305E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7619821818153416E+000                  1.4604953681470886E-001                  7.1713565641167501E-002                  4.2934474441331130E+000                  3.9170049593425728E-012                  1.7684395434756635E+001                  2.6097441700071613E+000                  7.2732716262831154E+000                  1.3331805957752259E+000                  5.0189280208346465E-001                  4.0147604934844203E+000                  3.7856041092897592E-003                  9.7630172266554505E-001                  5.1846988534325446E-005                  4.1551969001266337E-003                  3.4468833607860963E-003                  9.3805276451495289E-003                  6.1610791105817442E-001                  3.6020395596483118E-001                                        0                                        5 
                                     414                                      808                  8.4862268263577595E+009                  7.1868599702740266E+000                  9.9724851993723218E-001                  3.3297309310786446E+001                 -1.2275893867336531E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7862031048837861E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7862031048837861E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4686321427376997E-001                 -3.7479266005667547E+001                 -9.8999999999999986E+001                  1.4686321427376997E-001                  4.0977597085535673E-002                 -5.1795179722882168E-001                 -3.7479266005667547E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5000420083004274E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7619693700177810E+000                  1.4684368937378736E-001                  7.2136265515827996E-002                  4.2925984966972548E+000                  3.9450931562339379E-012                  1.7686839968164627E+001                  2.6122678834849027E+000                  7.2732856779714163E+000                  1.3336385018932255E+000                  5.0178505290336950E-001                  4.0173656680761951E+000                  3.5701057555198416E-003                  9.7651762194041425E-001                  5.1869432392210118E-005                  4.1520196105576416E-003                  3.4468833607861028E-003                  9.3805276451495462E-003                  6.1589116151297429E-001                  3.6041254072064127E-001                                        0                                        5 
                                     415                                      809                  8.5014925898439436E+009                  7.1837185295351134E+000                  9.9724040948515835E-001                  3.3297305778729161E+001                 -1.2274673467216255E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7860333275332412E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7860333275332412E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4765488994945747E-001                 -3.7464232541180820E+001                 -1.5352529778863040E+001                  1.4765488994945761E-001                  4.1043998069312047E-002                 -5.1454338317162063E-001                 -3.7464232541180820E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7572943238774541E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7619564528247840E+000                  1.4763541669313626E-001                  7.2557963561496228E-002                  4.2917515685486283E+000                  3.9731540189559320E-012                  1.7689286786719844E+001                  2.6147832045973116E+000                  7.2733013923436296E+000                  1.3340704906628398E+000                  5.0168344918181795E-001                  4.0198253567961997E+000                  3.3668983181221581E-003                  9.7672120724877043E-001                  5.1891290229387644E-005                  4.1490259236119801E-003                  3.4468833607860963E-003                  9.3805276451495324E-003                  6.1567556342598173E-001                  3.6062001309683273E-001                                        0                                        5 
                                     416                                      811                  8.5166494013571663E+009                  7.1806078498544235E+000                  9.9723233432136660E-001                  3.3297302262011179E+001                 -1.2273456509793947E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7858649214876803E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7858649214876803E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4844618576721344E-001                 -3.7449327588839417E+001                 -1.4808461734512765E+001                  1.4844618576721391E-001                  4.1127601879136715E-002                 -5.1121806613192289E-001                 -3.7449327588839417E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7572943238773934E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7619435483937482E+000                  1.4842793079351063E-001                  7.2980029473756550E-002                  4.2909039200061319E+000                  4.0019019007027578E-012                  1.7691717416677264E+001                  2.6172771039927296E+000                  7.2733140385482420E+000                  1.3344779798422994E+000                  5.0158764953090285E-001                  4.0221472983734694E+000                  3.1752990213572761E-003                  9.7691316253895344E-001                  5.1911757297588210E-005                  4.1462053872575828E-003                  3.4468833607860963E-003                  9.3805276451495341E-003                  6.1546109653955072E-001                  3.6082639348712775E-001                                        0                                        5 
                                     417                                      811                  8.5316990643530006E+009                  7.1775267749671849E+000                  9.9722429372313781E-001                  3.3297298760318149E+001                 -1.2272238413063338E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7856991168575447E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7856991168575447E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4923388033901436E-001                 -3.7434619660972430E+001                 -1.5653559774527022E+001                  1.4923388033901444E-001                  4.1196372702559596E-002                 -5.0787537123780169E-001                 -3.7434619660972430E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7572943238773563E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7619302633309006E+000                  1.4921430777286729E-001                  7.3399788089128962E-002                  4.2900609010823514E+000                  4.0292770069763297E-012                  1.7694158853212240E+001                  2.6197710557558649E+000                  7.2733292151995697E+000                  1.3348624163989258E+000                  5.0149730634529976E-001                  4.0243394483042145E+000                  2.9946126546543596E-003                  9.7709418453287089E-001                  5.1931902161966281E-005                  4.1435473374421220E-003                  3.4468833607860963E-003                  9.3805276451495306E-003                  6.1524774107372115E-001                  3.6103169953660508E-001                                        0                                        5 
                                     418                                      811                  8.5466431249185066E+009                  7.1744686190045890E+000                  9.9721628727595135E-001                  3.3297295273469885E+001                 -1.2271028775775573E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7855316124267100E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7855316124267100E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5001760193295774E-001                 -3.7420070575290062E+001                 -9.8999999999999986E+001                  1.5001760193295752E-001                  4.1264063588212441E-002                 -5.0456594848563785E-001                 -3.7420070575290062E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0977660318818830E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7619171469319399E+000                  1.4999776781800866E-001                  7.3817750909621491E-002                  4.2892214885931086E+000                  4.0568901455954125E-012                  1.7696595151648129E+001                  2.6222527313516584E+000                  7.2733439990969702E+000                  1.3352250998940907E+000                  5.0141210796073876E-001                  4.0264089521767490E+000                  2.8242158895340707E-003                  9.7726489767369318E-001                  5.1951283643968967E-005                  4.1410422698278278E-003                  3.4468833607860963E-003                  9.3805276451495306E-003                  6.1503548223137994E-001                  3.6123594572586076E-001                                        0                                        5 
                                     419                                      811                  8.5614825085007811E+009                  7.1714158610254515E+000                  9.9720831482244943E-001                  3.3297291801398238E+001                 -1.2269823866061680E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7853160761158253E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7853160761158253E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5079829856653790E-001                 -3.7405672066776560E+001                 -1.5653559774527022E+001                  1.5079829856653795E-001                  4.1331656448745528E-002                 -5.0128848917366853E-001                 -3.7405672066776560E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0977660318822265E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7619038841952399E+000                  1.5077825736846914E-001                  7.4234521158252104E-002                  4.2883844760241940E+000                  4.0849491583656663E-012                  1.7699027636427715E+001                  2.6247236154582758E+000                  7.2733586155465053E+000                  1.3355672477946063E+000                  5.0133176269588620E-001                  4.0283625232345397E+000                  2.6635253633835810E-003                  9.7742588644113859E-001                  5.1969947247311734E-005                  4.1386813095965870E-003                  3.4468833607860963E-003                  9.3805276451495306E-003                  6.1482431332142218E-001                  3.6143913855834570E-001                                        0                                        5 
                                     420                                      813                  8.5762183251270084E+009                  7.1683742084884159E+000                  9.9720037609166945E-001                  3.3297288343985535E+001                 -1.2268623134190936E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7850923175337645E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7850923175337645E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5157665638664566E-001                 -3.7392072313575852E+001                 -9.8999999999999986E+001                  1.5157665638664553E-001                  4.1395922283960454E-002                 -4.9802827986418630E-001                 -3.7392072313575852E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0977660318822200E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7618900936311759E+000                  1.5155572232441972E-001                  7.4650834764355162E-002                  4.2875483913992847E+000                  4.1134932937867027E-012                  1.7701423236989580E+001                  2.6271671760367434E+000                  7.2733569156330669E+000                  1.3358898017494911E+000                  5.0125604490855036E-001                  4.0302053169167191E+000                  2.5120897918579016E-003                  9.7757760246410641E-001                  5.1984929532346733E-005                  4.1364577499417750E-003                  3.4468833607860954E-003                  9.3805276451495445E-003                  6.1461422428084256E-001                  3.6164128735641726E-001                                        0                                        5 
                                     421                                      812                  8.5908542373342113E+009                  7.1654197957283445E+000                  9.9719246941649087E-001                  3.3297284900506071E+001                 -1.2267425898216180E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7848641793720792E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7848641793720792E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5235131150503728E-001                 -3.7377923260673661E+001                 -9.8999999999999986E+001                  1.5235131150503714E-001                  4.1460766966466875E-002                 -4.9480463675156428E-001                 -3.7377923260673661E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.5753677871544170E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7618760624815173E+000                  1.5233047142963516E-001                  7.5066271616279809E-002                  4.2867140742159746E+000                  4.1413874674260986E-012                  1.7703845672269907E+001                  2.6296139790820932E+000                  7.2733724909181827E+000                  1.3361941507397588E+000                  5.0118462292153076E-001                  4.0319451051832536E+000                  2.3692458206269703E-003                  9.7772071136476146E-001                  5.2002192877068776E-005                  4.1343613997295641E-003                  3.4468833607860954E-003                  9.3805276451495445E-003                  6.1440516962866409E-001                  3.6184243617622924E-001                                        0                                        5 
                                     422                                      811                  8.6053924816089344E+009                  7.1625119616921813E+000                  9.9718459388825498E-001                  3.3297281470564442E+001                 -1.2266232268779579E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7846417609882863E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7846417609882863E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5312319831014110E-001                 -3.7363946920347807E+001                 -9.8999999999999986E+001                  1.5312319831014096E-001                  4.1525807916058852E-002                 -4.9161157820539580E-001                 -3.7363946920347807E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.5753677871544704E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7618621363996616E+000                  1.5310224459798291E-001                  7.5480010364165073E-002                  4.2858831667785768E+000                  4.1686768352988887E-012                  1.7706268814305805E+001                  2.6320559634673022E+000                  7.2733874379456118E+000                  1.3364813366389929E+000                  5.0111724885002074E-001                  4.0335876665717167E+000                  2.2344976801020509E-003                  9.7785570940204980E-001                  5.2019073972157289E-005                  4.1323847936421080E-003                  3.4468833607860976E-003                  9.3805276451495445E-003                  6.1419712338625887E-001                  3.6204261008472954E-001                                        0                                        5 
                                     423                                      811                  8.6198321103783054E+009                  7.1595560280337773E+000                  9.9717675033768172E-001                  3.3297278054522771E+001                 -1.2265043326921719E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7844176907554825E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7844176907554825E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5389224302743779E-001                 -3.7350073998871153E+001                 -1.5051499783199059E+001                  1.5389224302743806E-001                  4.1590444821457691E-002                 -4.8844695142934291E-001                 -3.7350073998871153E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.5753677871543377E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7618479828471094E+000                  1.5387099946130803E-001                  7.5892694900932214E-002                  4.2850543816633690E+000                  4.1967994943222571E-012                  1.7708684716473364E+001                  2.6344846011076646E+000                  7.2734029058482728E+000                  1.3367522880542426E+000                  5.0105370131490146E-001                  4.0351381650352218E+000                  2.1074026120816748E-003                  9.7798304016083049E-001                  5.2035524365663201E-005                  4.1305212546543478E-003                  3.4468833607861028E-003                  9.3805276451495497E-003                  6.1399010497826945E-001                  3.6224179033390241E-001                                        0                                        5 
                                     424                                      810                  8.6341731521338844E+009                  7.1565807003043647E+000                  9.9716893905726456E-001                  3.3297274652508769E+001                 -1.2263858471479953E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7841934235210981E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7841934235210981E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5465816252158024E-001                 -3.7336328350890298E+001                 -1.5176438519807359E+001                  1.5465816252158043E-001                  4.1654404098037674E-002                 -4.8531067773489445E-001                 -3.7336328350890298E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.5753677871546443E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7618327752128784E+000                  1.5463656109448731E-001                  7.6305890985984073E-002                  4.2842245874792608E+000                  4.2260840397759798E-012                  1.7711096879534651E+001                  2.6369039109003278E+000                  7.2734185722990725E+000                  1.3370079028909647E+000                  5.0099376659199135E-001                  4.0366016070876656E+000                  1.9875331682326840E-003                  9.7810313188764941E-001                  5.2051514219952623E-005                  4.1287643580153544E-003                  3.4468833607861024E-003                  9.3805276451495462E-003                  6.1378412001865412E-001                  3.6243997147436807E-001                                        0                                        5 
                                     425                                      810                  8.6484160310022697E+009                  7.1535977807536684E+000                  9.9716116009850631E-001                  3.3297271264545195E+001                 -1.2262676311747718E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7839742432768695E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7839742432768695E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5542142596013633E-001                 -3.7322703343429943E+001                 -9.8999999999999986E+001                  1.5542142596013611E-001                  4.1717925546067784E-002                 -4.8220113598218750E-001                 -3.7322703343429943E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1440442770973697E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7618182068704296E+000                  1.5539959304898690E-001                  7.6716543648131588E-002                  4.2833998941913940E+000                  4.2539273455467184E-012                  1.7713504965584114E+001                  2.6393137389829597E+000                  7.2734345543159611E+000                  1.3372490387122591E+000                  5.0093724081886859E-001                  4.0379827848724394E+000                  1.8744816237395475E-003                  9.7821639307874553E-001                  5.2067085557031377E-005                  4.1271079890254992E-003                  3.4468833607860959E-003                  9.3805276451495445E-003                  6.1357916822852399E-001                  3.6263715378451727E-001                                        0                                        5 
                                     426                                      809                  8.6625613689725533E+009                  7.1506133283837130E+000                  9.9715341344574882E-001                  3.3297267890625562E+001                 -1.2261499239167497E+001                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7837499992505961E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900002E-001                  9.7837499992505961E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5618142920837963E-001                 -3.7309197712646025E+001                 -9.8999999999999986E+001                  1.5618142920837949E-001                  4.1780623186268843E-002                 -4.7911929333461917E-001                 -3.7309197712646025E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1440442770973532E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7618020217358734E+000                  1.5615917477408273E-001                  7.7128704779791293E-002                  4.2825721980084426E+000                  4.2841787225530363E-012                  1.7715909423071523E+001                  2.6417147996459467E+000                  7.2734508461315048E+000                  1.3374765096056738E+000                  5.0088393068627968E-001                  4.0392862564163119E+000                  1.7678613601188056E-003                  9.7832321108061671E-001                  5.2082266724685084E-005                  4.1255463619528712E-003                  3.4468833607860963E-003                  9.3805276451495306E-003                  6.1337524669051857E-001                  3.6283334002973749E-001                                        0                                        5 
